date,coal,lignite,gas,diesel,hsd,naphtha,multi_fuel,thermal,nuclear,hydro,bhutan,wind,solar,other_re,renewables,total_ex_re,total,co2_coal,co2_lignite,co2_gas,co2_total,emissions_intensity
2024-01-01,3404.1,91.42,70.38,1.11,0.0,0.0,0.0,3567.01,152.32,204.7,0.0,143.32,251.34,26.62,421.28,3924.03,4345.31,3233.895,100.562,28.152,3362.609,773.8478957772862
2024-01-02,3502.3,92.1,73.89,1.11,0.0,0.0,0.0,3669.4,155.14,212.87,0.0,115.92,240.95,25.0,381.87,4037.41,4419.28,3327.185,101.31,29.556,3458.051,782.4919443891313
2024-01-03,3578.47,95.78,69.97,1.11,0.0,0.0,0.0,3745.33,154.41,211.17,0.0,128.9,244.35,24.61,397.86,4110.91,4508.77,3399.5465,105.358,27.988,3532.8925,783.5601505510372
2024-01-04,3583.93,96.51,74.01,1.11,0.0,0.0,0.0,3755.56,148.1,222.31,0.0,142.167,219.12,25.14,386.427,4125.97,4512.397,3404.7335,106.161,29.604000000000003,3540.4984999999997,784.6159147787749
2024-01-05,3603.08,97.85,81.51,1.11,0.0,0.0,0.0,3783.55,130.81,206.93,0.0,123.587,236.8,25.86,386.247,4121.29,4507.537,3422.926,107.635,32.604000000000006,3563.165,790.4904607549532
2024-01-06,3501.09,93.16,74.65,1.11,0.0,0.0,0.0,3670.01,127.27,194.06,0.0,185.86,248.11,24.95,458.92,3991.34,4450.26,3326.0355,102.476,29.860000000000003,3458.3715,777.1167302584568
2024-01-07,3344.98,91.38,56.65,1.11,0.0,0.0,0.0,3494.12,126.88,172.85,0.0,233.25,226.35,24.44,484.04,3793.85,4277.89,3177.731,100.518,22.66,3300.909,771.6208224147886
2024-01-08,3488.46,90.42,77.6,1.11,0.0,0.0,0.0,3657.59,132.79,185.27,0.0,214.08,185.38,23.59,423.05,3975.65,4398.7,3314.037,99.462,31.039999999999996,3444.5389999999998,783.081137608839
2024-01-09,3460.37,94.05,71.98,1.11,0.0,0.0,0.0,3627.51,133.72,188.24,0.0,275.11,189.79,24.93,489.83,3949.47,4439.3,3287.3515,103.455,28.792,3419.5985,770.3012862388214
2024-01-10,3504.51,103.83,70.22,1.11,0.0,0.0,0.0,3679.67,132.5,208.36,0.0,219.84,234.23,25.2,479.27,4020.53,4499.8,3329.2845,114.213,28.088,3471.5855000000006,771.4977332325882
2024-01-11,3525.25,105.03,66.79,1.11,0.0,0.0,0.0,3698.18,127.49,182.79,0.0,187.98,299.74,25.49,513.21,4008.46,4521.67,3348.9875,115.533,26.716000000000005,3491.2365,772.112184215124
2024-01-12,3593.05,104.91,73.49,1.11,0.0,0.0,0.0,3772.56,132.06,193.27,0.0,171.75,308.45,24.74,504.94,4097.89,4602.83,3413.3975,115.401,29.395999999999997,3558.1945,773.0449527790512
2024-01-13,3668.21,98.36,74.85,1.11,0.0,0.0,0.0,3842.53,132.37,205.51,0.0,81.81,286.3,24.33,392.44,4180.41,4572.849999999999,3484.7995,108.196,29.939999999999998,3622.9355,792.270793925014
2024-01-14,3483.51,102.58,57.49,1.11,0.0,0.0,0.0,3644.69,125.27,188.65,0.0,87.68,291.33,23.14,402.15,3958.61,4360.76,3309.3345,112.838,22.996,3445.1685,790.0385483264384
2024-01-15,3511.72,104.74,69.81,1.11,0.0,0.0,0.0,3687.38,122.55,197.23,0.0,70.62,300.47,24.14,395.23,4007.16,4402.389999999999,3336.134,115.214,27.924,3479.272,790.3143519769944
2024-01-16,3608.17,106.05,81.23,1.11,0.0,0.0,0.0,3796.56,120.25,209.55,0.0,59.18,294.24,23.42,376.84,4126.36,4503.2,3427.7615,116.655,32.492,3576.9085000000005,794.3037173565466
2024-01-17,3656.77,106.05,91.21,1.11,0.0,0.0,0.0,3855.14,126.87,215.6,0.0,79.25,269.79,23.37,372.41,4197.61,4570.02,3473.9315,116.655,36.484,3627.0705000000003,793.6662202791235
2024-01-18,3692.32,104.08,88.4,1.11,0.0,0.0,0.0,3885.91,133.55,220.55,0.0,107.53,261.36,24.87,393.76,4240.01,4633.77,3507.704,114.488,35.36,3657.552,789.3253225775125
2024-01-19,3694.64,107.51,90.54,1.11,0.0,0.0,0.0,3893.8,138.93,232.29,0.0,111.38,283.61,26.85,421.84,4265.02,4686.860000000001,3509.908,118.261,36.216,3664.3849999999998,781.8422141903106
2024-01-20,3700.47,108.5,95.13,1.11,0.0,0.0,0.0,3905.21,141.37,230.3,0.0,108.65,275.74,25.07,409.46,4276.88,4686.34,3515.4465,119.35,38.052,3672.8485,783.7349616118336
2024-01-21,3630.38,104.43,80.9,1.11,0.0,0.0,0.0,3816.82,141.94,219.29,0.0,91.3,277.6,43.95,412.85,4178.05,4590.900000000001,3448.861,114.87300000000002,32.36000000000001,3596.094,783.3091550676337
2024-01-22,3651.01,102.78,92.09,1.11,0.0,0.0,0.0,3846.99,139.81,236.11,0.0,92.76,293.22,25.13,411.11,4222.91,4634.02,3468.4595,113.058,36.836,3618.3534999999997,780.8238850932881
2024-01-23,3694.69,105.76,102.26,1.11,0.0,0.0,0.0,3903.82,133.94,239.06,0.0,97.78,280.99,26.16,404.93,4276.82,4681.75,3509.9555,116.336,40.904,3667.1955,783.2958829497517
2024-01-24,3727.48,104.57,101.78,1.11,0.0,0.0,0.0,3934.94,131.44,235.82,0.0,74.18,286.08,26.09,386.35,4302.2,4688.55,3541.106,115.02699999999999,40.712,3696.8450000000003,788.4836463298889
2024-01-25,3722.77,106.24,105.33,1.11,0.0,0.0,0.0,3935.45,136.54,234.17,0.0,87.74,296.37,26.74,410.85,4306.16,4717.01,3536.6315,116.864,42.132,3695.6275,783.4682351744007
2024-01-26,3538.98,111.52,81.78,1.11,0.0,0.0,0.0,3733.39,136.36,207.73,0.23,135.52,291.15,26.7,453.37,4077.71,4531.08,3362.031,122.672,32.712,3517.415,776.2862275660549
2024-01-27,3576.34,104.67,91.01,1.11,0.0,0.0,0.0,3773.13,136.1,207.18,0.0,153.2,279.8,25.52,458.52,4116.41,4574.93,3397.523,115.137,36.404,3549.0640000000003,775.7635635955086
2024-01-28,3615.84,106.91,84.96,1.11,0.0,0.0,0.0,3808.82,140.68,194.76,0.0,153.2,279.8,25.52,458.52,4144.26,4602.780000000001,3435.048,117.601,33.984,3586.633,779.2318989827886
2024-01-29,3671.19,109.05,91.12,1.11,0.0,0.0,0.0,3872.47,124.36,223.69,0.0,99.29,293.14,25.97,418.4,4220.52,4638.92,3487.6305,119.955,36.448,3644.0335,785.5348874306951
2024-01-30,3712.92,112.13,115.42,1.11,0.0,0.0,0.0,3941.58,122.37,229.27,0.0,84.04,262.64,25.58,372.26,4293.22,4665.4800000000005,3527.274,123.343,46.168,3696.785,792.3697025815135
2024-01-31,3673.98,115.49,94.83,1.11,0.0,0.0,0.0,3885.41,122.17,213.94,0.0,91.22,296.16,24.23,411.61,4221.52,4633.13,3490.281,127.039,37.932,3655.252,788.9379318085182
2024-02-01,3581.23,106.33,87.09,1.11,0.0,0.0,0.0,3775.76,121.97,204.85,0.0,71.63,307.1,23.5,402.23,4102.58,4504.81,3402.1685,116.963,34.836,3553.9675,788.9272799518736
2024-02-02,3682.88,91.8,94.6,1.11,0.0,0.0,0.0,3870.39,122.31,219.34,0.0,64.6,295.26,23.0,382.86,4212.04,4594.9,3498.736,100.98,37.84,3637.556,791.650743215304
2024-02-03,3684.3,101.74,97.95,1.11,0.0,0.0,0.0,3885.1,121.77,220.19,0.0,80.25,249.1,26.81,356.16,4227.06,4583.22,3500.085,111.914,39.18,3651.179,796.6405714759492
2024-02-04,3515.8,98.69,69.15,1.11,0.0,0.0,0.0,3684.75,122.71,184.41,0.0,106.05,257.27,25.82,389.14,3991.87,4381.01,3340.01,108.559,27.660000000000004,3476.2290000000003,793.476618405345
2024-02-05,3532.79,103.75,106.28,1.11,0.0,0.0,0.0,3743.93,122.02,204.39,0.0,79.6,321.31,24.17,425.08,4070.34,4495.42,3356.1505,114.125,42.512,3512.7875000000004,781.4147510132536
2024-02-06,3621.25,100.81,96.54,1.11,0.0,0.0,0.0,3819.71,123.05,220.1,0.0,104.58,324.63,23.32,452.53,4162.86,4615.389999999999,3440.1875,110.891,38.616,3589.6945,777.7662342727268
2024-02-07,3604.95,99.18,105.83,1.11,0.0,0.0,0.0,3811.07,123.05,213.48,0.0,138.05,321.88,24.48,484.41,4147.6,4632.01,3424.7025,109.09800000000001,42.332,3576.1324999999997,772.0476639730914
2024-02-08,3559.44,93.67,101.35,1.11,0.0,0.0,0.0,3755.57,122.47,202.11,0.0,174.68,339.68,23.93,538.29,4080.15,4618.4400000000005,3381.468,103.037,40.54,3525.0449999999996,763.2544755371941
2024-02-09,3594.64,96.32,99.0,1.11,0.0,0.0,0.0,3791.07,122.89,213.8,0.0,126.94,362.31,23.22,512.47,4127.76,4640.2300000000005,3414.908,105.95199999999998,39.6,3560.4599999999996,767.3024828510654
2024-02-10,3553.83,94.4,97.65,1.11,0.0,0.0,0.0,3746.99,117.34,205.6,0.0,172.96,354.16,22.33,549.45,4069.93,4619.38,3376.1385,103.84,39.06,3519.0385,761.7988777714758
2024-02-11,3418.42,100.53,87.47,1.11,0.0,0.0,0.0,3607.53,106.27,177.65,0.0,195.2,345.3,23.5,564.0,3891.45,4455.45,3247.499,110.583,34.988,3393.0699999999997,761.5549495561614
2024-02-12,3550.02,106.21,102.86,1.11,0.0,0.0,0.0,3760.2,106.23,204.27,0.0,183.77,301.4,23.52,508.69,4070.7,4579.389999999999,3372.519,116.831,41.144,3530.4939999999997,770.9528998403717
2024-02-13,3619.55,109.86,140.91,1.11,0.0,0.0,0.0,3871.43,107.11,201.16,0.0,164.82,311.84,25.81,502.47,4179.7,4682.17,3438.5725,120.846,56.364,3615.7825000000003,772.2450274125033
2024-02-14,3591.07,108.17,93.43,1.11,0.0,0.0,0.0,3793.78,107.14,195.8,0.0,183.701,338.6,24.87,547.171,4096.72,4643.8910000000005,3411.5165,118.987,37.372,3567.8755,768.294410872262
2024-02-15,3550.54,112.23,91.24,1.11,0.0,0.0,0.0,3755.12,105.92,193.98,0.0,210.64,355.37,20.66,586.67,4055.02,4641.69,3373.013,123.453,36.496,3532.962,761.1369996703787
2024-02-16,3555.63,110.55,76.95,1.11,0.0,0.0,0.0,3744.24,105.84,193.95,0.0,247.14,357.22,24.92,629.28,4044.03,4673.31,3377.8485,121.605,30.78,3530.2335000000003,755.403236678072
2024-02-17,3612.87,100.81,69.41,1.11,0.0,0.0,0.0,3784.2,105.83,198.1,0.0,159.41,367.08,22.02,548.51,4088.13,4636.64,3432.2265,110.891,27.764,3570.8815000000004,770.144220815073
2024-02-18,3443.94,93.95,59.11,1.11,0.0,0.0,0.0,3598.11,105.95,180.92,0.0,173.69,348.81,24.02,546.52,3884.98,4431.5,3271.743,103.345,23.644,3398.7319999999995,766.9484373237052
2024-02-19,3408.55,82.96,62.53,1.11,0.0,0.0,0.0,3555.15,122.37,204.06,0.0,276.02,343.18,21.73,640.93,3881.58,4522.51,3238.1225,91.256,25.012,3354.3905,741.7099133003575
2024-02-20,3617.18,88.88,65.61,1.11,0.0,0.0,0.0,3772.78,122.82,225.44,0.0,144.83,347.74,22.3,514.87,4121.04,4635.91,3436.321,97.768,26.244,3560.333,767.9901033454058
2024-02-21,3608.05,88.96,67.5,1.11,0.0,0.0,0.0,3765.62,122.24,222.63,0.0,161.63,348.61,22.54,532.78,4110.49,4643.27,3427.6475,97.856,27.0,3552.5035,765.0865661484255
2024-02-22,3654.54,91.25,63.78,1.11,0.0,0.0,0.0,3810.68,122.95,225.16,0.0,133.5,359.2,24.06,516.76,4158.79,4675.55,3471.813,100.375,25.512,3597.7000000000003,769.4709713295763
2024-02-23,3706.22,93.17,66.55,1.11,0.0,0.0,0.0,3867.05,123.06,225.62,0.0,129.48,377.71,24.08,531.27,4215.73,4747.0,3520.909,102.487,26.62,3650.016,768.9100484516537
2024-02-24,3712.08,92.66,63.17,1.11,0.0,0.0,0.0,3869.02,123.66,220.58,0.0,104.23,364.12,22.56,490.91,4213.26,4704.17,3526.476,101.926,25.268,3653.67,776.6874921612101
2024-02-25,3540.33,91.33,56.29,1.11,0.0,0.0,0.0,3689.06,120.61,188.2,0.0,160.15,340.47,20.85,521.47,3997.87,4519.34,3363.3135,100.463,22.516,3486.2925000000005,771.4162908743313
2024-02-26,3545.86,95.04,60.59,1.11,0.0,0.0,0.0,3702.6,112.7,198.39,0.0,279.52,293.33,24.26,597.11,4013.69,4610.8,3368.567,104.544,24.236,3497.3469999999998,758.5119718920794
2024-02-27,3460.74,109.62,60.56,1.11,0.0,0.0,0.0,3632.03,125.96,197.62,0.0,296.25,349.78,25.89,671.92,3955.61,4627.53,3287.703,120.582,24.224,3432.509,741.7583462451892
2024-02-28,3522.15,112.2,61.18,1.11,0.0,0.0,0.0,3696.64,135.18,200.07,0.0,205.2,380.72,21.56,607.48,4031.89,4639.37,3346.0425,123.42,24.472,3493.9345000000003,753.1053785319991
2024-02-29,3606.53,114.02,67.5,1.11,0.0,0.0,0.0,3789.16,133.23,192.97,0.0,175.61,378.57,22.48,576.66,4115.36,4692.02,3426.2035,125.422,27.0,3578.6255,762.7046559903836
2024-03-01,3598.36,115.3,70.35,1.11,0.0,0.0,0.0,3785.12,129.41,193.95,0.0,201.198,307.45,22.35,530.998,4108.48,4639.477999999999,3418.442,126.83,28.139999999999997,3573.412,770.2185461381648
2024-03-02,3310.02,103.8,81.57,1.11,0.0,0.0,0.0,3496.5,121.98,206.26,0.1,255.62,326.19,22.71,604.52,3824.84,4429.360000000001,3144.519,114.18,32.62799999999999,3291.3269999999998,743.0705564686546
2024-03-03,3146.38,94.92,76.68,1.11,0.0,0.0,0.0,3319.09,129.68,224.4,0.0,152.7,384.58,21.91,559.19,3673.17,4232.360000000001,2989.061,104.412,30.672000000000004,3124.145,738.1567257983725
2024-03-04,3388.93,102.13,80.25,1.11,0.0,0.0,0.0,3572.42,134.47,232.42,0.0,111.74,403.92,8.26,523.92,3939.31,4463.23,3219.4835,112.343,32.1,3363.9264999999996,753.6977704487557
2024-03-05,3463.88,114.24,81.69,1.11,0.0,0.0,0.0,3660.92,120.16,221.17,0.0,170.11,382.78,23.29,576.18,4002.25,4578.43,3290.686,125.664,32.676,3449.0260000000003,753.3206797963495
2024-03-06,3573.34,115.24,84.61,1.11,0.0,0.0,0.0,3774.3,118.68,216.79,0.0,126.65,359.42,20.98,507.05,4109.77,4616.820000000001,3394.673,126.764,33.844,3555.281,770.0713911306916
2024-03-07,3589.55,111.03,84.25,1.11,0.0,0.0,0.0,3785.94,118.66,223.88,0.0,112.66,386.83,18.79,518.28,4128.48,4646.759999999999,3410.0725,122.133,33.7,3565.9055,767.3960996479268
2024-03-08,3603.19,112.52,81.53,1.11,0.0,0.0,0.0,3798.35,119.33,220.19,0.0,121.18,397.69,20.54,539.41,4137.87,4677.28,3423.0305,123.772,32.612,3579.4145,765.2769344576335
2024-03-09,3577.34,116.22,77.16,1.11,0.0,0.0,0.0,3771.83,119.13,224.69,0.0,151.07,387.88,34.98,573.93,4115.65,4689.58,3398.473,127.842,30.864,3557.179,758.5282690560775
2024-03-10,3531.37,113.93,74.83,1.11,0.0,0.0,0.0,3721.24,119.44,213.83,0.0,133.66,350.26,33.14,517.06,4054.51,4571.57,3354.8015,125.32300000000001,29.932,3510.0564999999997,767.8011055282976
2024-03-11,3681.86,110.97,78.89,1.11,0.0,0.0,0.0,3872.83,124.24,234.51,0.0,121.42,376.73,35.93,534.08,4231.58,4765.66,3497.767,122.067,31.556,3651.39,766.1876843920884
2024-03-12,3761.47,106.3,91.66,1.11,0.0,0.0,0.0,3960.54,129.09,236.33,0.27,131.41,381.29,19.36,532.06,4326.23,4858.289999999999,3573.3965,116.93,36.664,3726.9905,767.140393018943
2024-03-13,3766.94,108.97,85.13,1.11,0.0,0.0,0.0,3962.15,133.71,232.73,0.13,158.67,370.57,23.58,552.82,4328.72,4881.54,3578.593,119.867,34.052,3732.512,764.6177230955805
2024-03-14,3821.1,114.44,81.69,1.11,0.0,0.0,0.0,4018.34,135.17,234.36,0.0,112.77,384.95,18.92,516.64,4387.87,4904.51,3630.045,125.884,32.676,3788.605,772.4737027756086
2024-03-15,3848.18,119.31,77.21,1.11,0.0,0.0,0.0,4045.81,134.39,217.74,0.5,137.6,378.81,18.68,535.09,4398.44,4933.53,3655.771,131.241,30.883999999999997,3817.896,773.8669877349485
2024-03-16,3801.31,116.2,79.72,1.11,0.0,0.0,0.0,3998.34,134.68,205.48,0.0,140.29,377.50234,21.95,539.74234,4338.5,4878.24234,3611.2445,127.82,31.888,3770.9525,773.0145895129925
2024-03-17,3592.67,115.49,72.17,1.11,0.0,0.0,0.0,3781.44,134.72,190.56,0.0,159.09,370.46,22.17,551.72,4106.72,4658.4400000000005,3413.0365,127.039,28.868,3568.9435000000003,766.1241746163952
2024-03-18,3753.28,118.8,89.77,1.11,0.0,0.0,0.0,3962.96,125.64,206.79,0.25,129.26,380.23,22.14,531.63,4295.64,4827.27,3565.616,130.68,35.908,3732.2039999999997,773.1500413277068
2024-03-19,3746.59,123.74,96.44,1.11,0.0,0.0,0.0,3967.88,127.51,208.92,0.24,127.53,377.14,24.8,529.47,4304.55,4834.02,3559.2605,136.114,38.576,3733.9505,772.4317441797923
2024-03-20,3627.78,126.18,81.95,1.11,0.0,0.0,0.0,3837.02,134.2,191.6,0.1,143.8,386.64,21.35,551.79,4162.92,4714.71,3446.391,138.798,32.78,3617.9690000000005,767.3789055954662
2024-03-21,3619.21,121.39,78.84,1.11,0.0,0.0,0.0,3820.55,132.51,205.59,0.24,170.89,355.99,21.82,548.7,4158.89,4707.59,3438.2495,133.529,31.536,3603.3145,765.4265770808418
2024-03-22,3695.15,122.79,78.94,1.11,0.0,0.0,0.0,3897.99,134.66,234.64,2.04,145.74,381.52,16.15,543.41,4269.33,4812.74,3510.3925,135.069,31.576,3677.0375,764.0216384014096
2024-03-23,3721.26,120.57,77.12,1.11,0.0,0.0,0.0,3920.06,134.17,231.14,0.57,144.42,372.59,22.18,539.19,4285.94,4825.129999999999,3535.197,132.627,30.848,3698.672,766.5434920924412
2024-03-24,3514.69,115.29,71.21,1.11,0.0,0.0,0.0,3702.3,134.65,212.93,0.53,153.04,359.96,25.04,538.04,4050.41,4588.45,3338.9555,126.819,28.483999999999995,3494.2585,761.5335243927689
2024-03-25,3258.82,109.78,64.3,1.11,0.0,0.0,0.0,3434.01,134.3,204.57,0.0,115.87,361.25,24.43,501.55,3772.88,4274.43,3095.879,120.758,25.72,3242.3569999999995,758.5472215008783
2024-03-26,3467.18,117.16,73.2,1.11,0.0,0.0,0.0,3658.65,134.62,236.7,1.37,124.08,365.66,24.84,514.58,4031.34,4545.92,3293.821,128.876,29.28,3451.9770000000003,759.3571818245813
2024-03-27,3727.08,119.76,79.63,1.11,0.0,0.0,0.0,3927.58,134.58,243.56,0.29,151.27,373.4,23.97,548.64,4306.01,4854.650000000001,3540.726,131.736,31.852,3704.314,763.0445037232344
2024-03-28,3874.94,113.41,84.82,1.11,0.0,0.0,0.0,4074.28,133.49,268.96,0.0,141.55,368.51,22.6,532.66,4476.73,5009.389999999999,3681.193,124.751,33.928,3839.8720000000003,766.5348475562895
2024-03-29,3919.8,112.61,86.5,1.11,0.0,0.0,0.0,4120.02,118.13,257.74,0.0,152.27,369.07,23.59,544.93,4495.89,5040.820000000001,3723.81,123.871,34.6,3882.281,770.168544006729
2024-03-30,3845.92,109.47,81.84,1.11,0.0,0.0,0.0,4038.34,113.46,246.69,0.9,171.55,387.75,24.35,583.65,4399.39,4983.04,3653.624,120.417,32.736,3806.7769999999996,763.9467072309272
